SECUCODE,SECURITY_CODE,INDUSTRY_CODE,ORG_CODE,SECURITY_NAME_ABBR,INDUSTRY_NAME,MARKET,SECURITY_TYPE_CODE,TRADE_MARKET_CODE,DATE_TYPE_CODE,REPORT_TYPE_CODE,DATA_STATE,NOTICE_DATE,REPORT_DATE,PARENT_NETPROFIT,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_COST,TOE_RATIO,OPERATE_COST,OPERATE_EXPENSE,OPERATE_EXPENSE_RATIO,SALE_EXPENSE,MANAGE_EXPENSE,FINANCE_EXPENSE,OPERATE_PROFIT,TOTAL_PROFIT,INCOME_TAX,OPERATE_INCOME,INTEREST_NI,INTEREST_NI_RATIO,FEE_COMMISSION_NI,FCN_RATIO,OPERATE_TAX_ADD,MANAGE_EXPENSE_BANK,FCN_CALCULATE,INTEREST_NI_CALCULATE,EARNED_PREMIUM,EARNED_PREMIUM_RATIO,INVEST_INCOME,SURRENDER_VALUE,COMPENSATE_EXPENSE,TOI_RATIO,OPERATE_PROFIT_RATIO,PARENT_NETPROFIT_RATIO,DEDUCT_PARENT_NETPROFIT,DPN_RATIO
002572.SZ,002572,016030,10155059,索菲亚,木业家具,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,390942974.27,3142392871,2722122491.29,6.6246308492,1990701704.86,1990701704.86,6.8978125039,345277651.27,265293230.49,13969725.25,477111385.78,476916449.14,87762158.36,,,,,,27205926.24,,,,,,,,,5.1689732028,2.726908035683,5.961717908499,348310932.87,0.38848688623
002555.SZ,002555,016014,10163070,三七互娱,电子信息,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,1033074405.38,6070957503.06,4908533506.03,100.7305937427,838986561.51,838986561.51,-5.3354899983,3632067521.84,88053838.68,4333541.72,1290482127.34,1290890352.82,131634742.44,,,,,,20392371.96,,,,,,,,,83.8293591651,40.017496175038,28.912096787886,949369446.08,24.722968060319
002501.SZ,002501,016032,10142699,*ST利源,有色金属,zxb,058001001,069001002005,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-795692419.12,90883807.47,831394055.62,-8.9070847686,347140470.93,347140470.93,-31.3020333747,2630973.8,104296301.26,348458720.32,-733669052.42,-795508710.36,-83497.59,,,,,,28084180.31,,,,,,,,,-67.2609302757,-16.128746353939,-23.577364942214,-743111240.27,-13.63930850297
002486.SZ,002486,016010,10129357,嘉麟杰,纺织服装,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,6504236.44,443991390.78,438428280.98,1.7106453267,351684590.68,351684590.68,6.7218851027,56092614.41,29030271,-1975791.88,11946433.08,11091206.9,4693855.07,,,,,,602811.01,,,,,,,,,12.0400693066,156.351964702432,243.613977788318,5113407.55,198.213036850021
002466.SZ,002466,016041,10152212,天齐锂业,化工行业,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,193409021.16,2589539973.78,2206295402.48,80.2610794422,1008114359.96,1008114359.96,11.608146426,20011895.85,133576560.36,1010148115.83,618251283.68,703036886.86,171164821.64,,,,,,9220935.57,,,,,,,,,-21.2768341919,-70.195679870725,-85.229080391999,108596324.36,-91.553614620982
002422.SZ,002422,016024,10136584,科伦药业,医药制造,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,728264368,8922199601,8229136241,17.4578990764,3576981295,3576981295,10.5670650883,3241122045,475999527,291361911,849195477,848115049,75421925,,,,,,114922226,,,,,,,,,14.4983502588,-0.472439873082,-5.911591836696,643784919,-10.554153300599
002408.SZ,002408,016041,10140534,齐翔腾达,化工行业,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,353776868.17,16511052506.2,16105318220.76,129.450953288,15612032330.09,15612032330.09,134.4863301879,91766224,140985735.76,72448817.94,435440472.86,442484607.89,68470271.75,,,,,,47277781.55,,,,,,,,,116.6183929766,-29.047439689562,-29.89844552049,317374789.95,-35.710746580621
002404.SZ,002404,016010,10141979,嘉欣丝绸,纺织服装,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,78592681.15,1745134608.18,1660655666.32,8.9338203536,1470068792.21,1470068792.21,8.8195434783,78106370.21,72422238.42,8259419.29,103591778.79,104749045.94,20133390.51,,,,,,8517651.61,,,,,,,,,10.2972978277,12.670850096741,14.456372181224,54927695.64,46.000962400149
002375.SZ,002375,016045,10133823,亚厦股份,装修装饰,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,186568777.85,4725975637.84,4537790264.17,14.1225468597,4056675124.26,4056675124.26,13.3080612332,149078108.72,155663389.77,48556138.04,228649304.01,228591348.23,37124150.07,,,,,,19119662.68,,,,,,,,,12.2477419794,-6.575631380054,-7.454050710455,164346295.43,15.844686308876
002371.SZ,002371,016022,10081732,北方华创,电子元件,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,128561482.98,1654642957.58,1548491414.78,22.4054216942,932265718.16,932265718.16,8.9927963833,101565096.31,248034475.28,40418744.17,187498469.74,197891279.2,41767614.29,,,,,,15116819.04,,,,,,,,,18.6343984166,12.54723771422,8.02974964926,25475040.2,-59.690684864225
002361.SZ,002361,016040,10135330,神剑股份,材料行业,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,58122315.67,971830252.9,903558418.91,7.8181590815,780912308.06,780912308.06,6.6293647853,34522571.53,30786168.78,18158416.74,64632390.44,66105567.08,6358937.06,,,,,,4349029.29,,,,,,,,,9.8304732821,16.635882399054,28.570287841574,52787950.75,28.379149423945
002356.SZ,002356,016036,10017707,*ST赫美,商业百货,zxb,058001001,069001002005,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-292681890.12,493991933.21,498565554.73,-53.8487071293,258627466.79,258627466.79,-52.3373503517,66341542.06,88208476.74,73165926.48,-557285126.23,-556443712.9,-83200093.24,,,,,,4920758.4,,,,,,,,,-57.0231260458,-163.933378476877,-81.687462764309,-305890553.98,-66.82551561997
002349.SZ,002349,016024,10086096,精华制药,医药制造,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,128549603.32,637068262.63,464559550.32,0.5631636782,290283901.68,290283901.68,-2.9106009554,81938598.57,57634982.83,7190950.48,172401944.69,172502718.46,20317535.39,,,,,,10011626.53,,,,,,,,,3.2387836396,11.54473851941,1.112787366686,124154926.84,0.941531599312
002291.SZ,002291,016010,10109490,星期六,纺织服装,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,60844870.78,890754666.56,783738973.61,10.1792425355,425926632.09,425926632.09,34.0695785148,246189247.28,49071257.71,35250165.17,70991089.97,72184864.24,6231697.78,,,,,,8304567.08,,,,,,,,,21.1054323299,111.436300264233,106.236017864419,60005363.46,104.949892636912
002288.SZ,002288,016022,10086588,超华科技,电子元件,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,32162523.69,709596634.69,672920363.67,-1.0304142069,557260027.97,557260027.97,-6.0310757579,18269253.09,30834986.13,30203256.64,37865757.29,29330410.62,-2444905.1,,,,,,2259913.82,,,,,,,,,-0.1748101674,-10.745426296119,-11.388487216951,37932270.68,21.393846475199
002266.SZ,002266,016043,10122372,浙富控股,机械行业,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,242307038.56,3001106714.53,2541318906.32,-3.0135944836,2128186970,2128186970,407.7217483736,18877109.41,153272568.51,74506620.75,716547133.87,706869866.92,104867525.57,,,,,,27652790.75,,,,,,,,,-1.5931373568,5.449576871587,1.311994276832,47216578,18.383987350832
002254.SZ,002254,016026,10093514,泰和新材,化纤行业,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,93868294.36,1268742018.21,1172282490.94,31.3843994384,1050640309.4,1050640309.4,31.9256248039,37568328.32,34552362.84,4561138.63,97635915.67,97440966.02,12797543.51,,,,,,9866421.84,,,,,,,,,27.2912232221,-12.600784944257,-6.333659458875,81726530.19,-12.064245229593
002250.SZ,002250,016050,10081066,联化科技,农药兽药,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,238547870.19,2386632214.23,2090926002.07,20.3810968733,1562066699.29,1562066699.29,18.3072825903,34460325.97,346694504.01,28347497.02,326368837.16,320595920.92,61019887.61,,,,,,21385812.86,,,,,,,,,31.1550064356,687.445865250274,4129.04553034791,233498327.77,261.413061573691
002229.SZ,002229,016025,10118622,鸿博股份,造纸印刷,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-7353813.04,289971050.82,287750390.92,-18.9241630147,215859731.03,215859731.03,-19.9461988187,21458833.19,34597516.46,1379016.84,3464553.33,3552029.68,3569379.33,,,,,,5253866.23,,,,,,,,,-15.0948161446,178.427744131849,21.033685584989,-13940041.32,-31.713201257843
002212.SZ,002212,016020,10111604,南洋股份,输配电气,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-79130222.67,2578991374.85,2736793787.52,-1.4320694388,2066271870.87,2066271870.87,-11.2712945705,256828673.33,167553390.72,14220400.47,-91698875.48,-90189363,-8492022.73,,,,,,9723377.71,,,,,,,,,-5.7575132958,-1241.43464136045,-871.489466081956,-92110282.51,-1121.34701974858
002205.SZ,002205,016004,10038773,国统股份,水泥建材,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-3056669.85,227981533.03,260812627.14,-0.5885390149,178729211.42,178729211.42,-13.3385002046,8391487.67,39008977.74,27820206.98,-25745225.21,3216448.56,1143176.03,,,,,,3068623.41,,,,,,,,,-12.8950923224,-1005.84912742609,41.387942045209,-20978860.72,-278.649819490193
002199.SZ,002199,016022,10091758,东晶电子,电子元件,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-11310499.51,93506690.58,102361004.54,-5.0056076326,82757686.37,82757686.37,-3.0722182422,1195076.09,11080248.14,-278423.25,-8074506.76,-11278019.93,32479.58,,,,,,1355449.08,,,,,,,,,-2.951378924,22.399119256642,-9.09740218225,-11022792.7,2.385448373746
002198.SZ,002198,016024,10128223,嘉应制药,医药制造,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,13899583.73,214593888.62,199318191.06,-0.5582214353,51184290.91,51184290.91,-25.2377349576,110511026.15,32072840.01,951826.55,14892497.08,16758757.54,2859173.81,,,,,,4598207.44,,,,,,,,,0.59386846,12.022659282258,21.928539125564,12460271.08,14.903329510207
002159.SZ,002159,016038,10081815,三特索道,旅游酒店,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-37199519.44,283124252.34,279817403.66,7.8963472018,132439195.64,132439195.64,-2.0160171183,13905771.74,75374877.68,55411122.83,-6739750.06,-7618198.34,25967861.86,,,,,,2686435.77,,,,,,,,,6.1140581301,-105.39964254023,-138.535287026589,-42459141.5,-55.172529682739
002120.SZ,002120,016003,10079732,韵达股份,交运物流,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,1296439821.62,15554463654.83,13901558119.95,200.6238823646,13200033180.88,13200033180.88,216.0434125116,99011232.31,537604413.1,1432435.66,1777299244.57,1758970773.92,492056100.17,,,,,,23502150.56,,,,,,,,,163.5133190467,34.200794138254,29.60337963549,1187063323.86,27.455051639836
002081.SZ,002081,016045,10087429,金螳螂,装修装饰,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,1107641259.18,13795628259.12,12554054230.74,26.5804932097,11184845879.65,11184845879.65,26.9691285355,372455179.79,503037148.3,60047497.14,1273415344.92,1274877680.36,191617008.32,,,,,,43708280.91,,,,,,,,,26.5144503492,8.017831260168,12.047438537673,1081216304.29,12.16772066594
002067.SZ,002067,016025,10037981,景兴纸业,造纸印刷,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,129025271.8,2572289451.73,2586699301.62,-2.7725320894,2320444981.73,2320444981.73,-2.4434733464,71796345.51,45056259.51,41031645.27,140432741.58,140668974.94,6768607.48,,,,,,25391393,,,,,,,,,-8.5298804994,-54.472573404834,-47.979194738184,118180189.13,-51.391475979147
002044.SZ,002044,016047,10007292,美年健康,医疗行业,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,16837786,3641060666.52,3779806068.31,13.1376872894,2344165299.69,2344165299.69,19.7438882947,910302583.5,308565538.54,187584710.6,79249878,76022779.7,31062782.46,,,,,,6223834.77,,,,,,,,,2.9256386825,-73.738820361521,-89.396973762059,-136306020.08,-251.23600655481
002035.SZ,002035,016019,10007279,华帝股份,家电行业,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,395156374.16,2930492713.74,2474596721.3,-8.7215318676,1467588115.78,1467588115.78,-13.5078384849,803778608.15,103197439.3,-26546034.43,428342512.58,445798731.65,44328692.78,,,,,,18051161.15,,,,,,,,,-7.6831670146,6.011959023169,15.318057401462,375000979.9,12.827735574708
002019.SZ,002019,016024,10007255,亿帆医药,医药制造,zxb,058001001,069001002003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,485436473.03,2517795034.93,1985044235.89,16.801418675,1420218389.85,1420218389.85,18.6501351358,283875932.39,178481372.1,19500325.92,590164825.72,587343588.11,115049884.05,,,,,,21037114.89,,,,,,,,,8.2694816224,-9.130193905155,-10.044815589695,432252493.15,-16.660129023282
002005.SZ,002005,016019,10007236,*ST德豪,家电行业,zxb,058001001,069001002005,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-108095227.26,1453645432.68,1629190962.31,-15.8399494646,1290200897.72,1290200897.72,-14.7709262359,70089162.27,117413826.45,42369612.93,-110768738.23,-109664699.45,-41771.88,,,,,,17111266.43,,,,,,,,,-21.9224017667,-721.084390227808,-637.618925307414,-153640811.85,-979.418556225269
000981.SZ,000981,016035,10005835,*ST银亿,汽车行业,szzb,058001001,069001002005,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-274880335.03,3861283118.95,4141020520.87,-7.0817436592,3091911830.7,3091911830.7,-11.3634151907,68613041.79,526136792.67,361035159.96,-314377355.74,-325795020.81,-107994240.47,,,,,,21530202.27,,,,,,,,,-23.2001622323,-125.942656283709,-132.11958918685,-220869060.91,-153.762856544003
000976.SZ,000976,016008,10005830,华铁股份,交运设备,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,143153558.27,747553455.19,587232569.9,17.1348590961,511249344.55,511249344.55,19.218885974,11191084.88,45851906.39,4777555.12,164002415.89,164818629.87,25564221.84,,,,,,2783289.16,,,,,,,,,11.3935867158,-1.772908456985,1.974993680765,140713053.57,0.600121645921
000975.SZ,000975,016032,10005829,银泰黄金,有色金属,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,438065203.36,2528204845.28,1880975944.35,9.55363992,1706348808.67,1706348808.67,12.5305901942,895640.52,109578726.68,11073634.63,661307679.73,647259562.65,165506388.65,,,,,,53079133.85,,,,,,,,,20.6299205898,65.583531055868,60.651384235576,436930608.7,67.679397320457
000972.SZ,000972,016012,10005827,ST中基,食品饮料,szzb,058001001,069001002005,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,28211162.65,200278061.07,218508864.04,-47.5020548689,188703101.41,188703101.41,-43.8271544843,193963.95,18965689.69,7978665,28655684.36,28792058.71,666167.19,,,,,,2667443.99,,,,,,,,,-40.3953811707,131.66615163333,133.646345569062,-29072063.09,65.954511745729
000971.SZ,000971,016014,10005826,*ST高升,电子信息,szzb,058001001,069001002005,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,7579677.47,424991661.18,395777649.7,2.5025925224,306427856.26,306427856.26,-4.2229042917,10335890.11,60725233.08,-1242370.49,-10781467.53,-11187200.24,-18328177.3,,,,,,783827.89,,,,,,,,,0.6017649902,-129.331702587507,-73.03,34323489.84,25.006401019059
000969.SZ,000969,016059,10005824,安泰科技,金属制品,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,73195312.58,2483077834.91,2423713862.25,-4.9141276009,2021442199.49,2021442199.49,-5.2396552371,69367362.29,194958376.19,34760449.96,107856003.8,108321041.08,12139277.99,,,,,,22752986.76,,,,,,,,,-3.1236132623,8683.44057329506,858.560713142644,59284746.48,475.158359728902
000917.SZ,000917,016039,10005784,电广传媒,文化传媒,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,11173745.27,2905194999.92,3078421898.55,-35.6240565359,2078195991.6,2078195991.6,-44.6265135174,234267392.22,527860472.99,185031869.32,56602905.29,75696048.81,40790761.81,,,,,,16044825.45,,,,,,,,,-37.3413861132,-18.771414365332,131.627551118167,-72166247.32,32.579641046033
000913.SZ,000913,016008,10005781,钱江摩托,交运设备,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,88294981.72,1890586802.23,1767424723.88,-2.4122191236,1478963446.88,1478963446.88,-4.3168476166,66916473.34,91192810.27,3229804.47,110980988.71,117173413.68,41128127.68,,,,,,65468792.15,,,,,,,,,-1.0451474925,32.156432166066,31.027097336078,73536702,25.28946734345
000909.SZ,000909,016042,10005777,数源科技,综合行业,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,15785495.66,423617028.26,388157607.91,-60.0599678848,298557372.62,298557372.62,-66.0309617153,5102104.37,20519270.68,38592939.3,33855239.21,32447504.69,10313583.87,,,,,,3742349.85,,,,,,,,,-58.4630102321,-30.11195852401,-21.208817720568,8437038.11,-51.212068434949
000881.SZ,000881,016042,10005754,中广核技,综合行业,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,47292032.81,2893991326.31,2904564274.05,3.6926870262,2430450234.88,2430450234.88,4.0428911503,74724565.98,219683324.49,83773056.33,68748185.54,70692368.34,13527572.05,,,,,,12973357.3,,,,,,,,,0.6733850744,-58.021710707671,-58.823799100626,1169217.15,-98.41449635722
000880.SZ,000880,016049,10005753,潍柴重机,船舶制造,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,45593643.58,1331695110.94,1318390287.94,13.5456725048,1134846415.15,1134846415.15,12.3770241937,38952314.6,58279159.03,-7992862.48,49144935.74,49198081.77,3604438.19,,,,,,13815748.06,,,,,,,,,11.0251755336,10.373469768491,1.526786509765,37802249.1,-9.933969681248
000876.SZ,000876,016009,10005750,新希望,农牧饲渔,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,1561855272.77,35294298951.26,34300893684.92,10.4406778844,32010499396.85,32010499396.85,10.1904985903,852892928.02,1112280327.11,184126249.04,2333704245.07,2233736811.08,154996593.15,,,,,,64518712.38,,,,,,,,,11.5398187102,44.430877494278,84.606713000703,1661974908.64,87.144387153005
000850.SZ,000850,016010,10005736,华茂股份,纺织服装,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,306354139.53,1386240303.26,1424843501.58,5.2029669164,1213311103.35,1213311103.35,5.2909305617,32985396.88,64119137.54,55656538.16,358270364.74,357049719.04,57032440.57,,,,,,13799304.46,,,,,,,,,7.2489442376,157.017604126428,131.722908333406,-19003933.75,50.985038738834
000820.SZ,000820,016048,10005717,*ST节能,环保工程,szzb,058001001,069001002005,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-86523974.07,7522592.74,89508221.78,5.8104271486,4963293.23,4963293.23,8229.7572649987,6228142.38,31395425.3,37056870.85,-85242786.16,-86523974.07,,,,,,,28468.66,,,,,,,,,380.2423818697,-2.365275807543,-4.679730697585,-85242786.16,-2.620573021277
000819.SZ,000819,016023,10005716,岳阳兴长,石油行业,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,26614198.71,779886572.74,745025858.25,-20.5404299764,697081739.51,697081739.51,-21.5221573464,8350759.82,33691549.15,-242188.46,35592237.19,35630767.01,9638912.47,,,,,,5200132.63,,,,,,,,,-19.5872424453,11.111331061714,6.050872991406,26454136.76,5.77990361203
000801.SZ,000801,016019,10005701,四川九洲,家电行业,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,3785776.4,1308231309.96,1311876444.94,-19.2058679661,1053736833.56,1053736833.56,-23.3289357192,60440235.59,73704584.2,17544407.65,7664962.19,8151010.77,5718026.75,,,,,,4856564.41,,,,,,,,,-19.7825188904,-57.890175290589,-73.709956400464,-19668028.05,-36.265906774561
000710.SZ,000710,016047,10005631,贝瑞基因,医疗行业,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,250826232.01,753237670.26,542621045.95,15.1988297302,292601792.94,292601792.94,4.742915615,140453080.21,54998712.51,-1619333.32,280139221.07,280639315.12,31783668.82,,,,,,2748183.1,,,,,,,,,16.8716236491,63.270797140731,71.953240251412,154950196.88,9.349258703806
000680.SZ,000680,016043,10005604,山推股份,机械行业,szzb,058001001,069001002001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,44122350.12,3481615917.54,3478808965.95,-21.5589690332,2972305709.14,2972305709.14,-24.009658855,189978670.2,139554752.49,48907286.19,58234445.65,59971595,8001885.95,,,,,,19612338.21,,,,,,,,,-24.3673257171,-35.272822137118,-41.121258346193,35121277.93,-55.673509981294
